caller_id,recipient,call_date,end_time,duration,cost,reference,currency,type
441705000000,447584000000,23/08/2016,12:13:35,25,0.004,C3E0E21EAEE3E6CD3899E441C27CB3418,GBP,2
442076000000,447880000000,23/08/2016,12:13:41,211,0.03,C3C6822D53E8FD07B99B9FFB4C61531DF,GBP,2
443330000000,447787000000,23/08/2016,12:13:42,5,0.001,CD24DE2B4501229221D32EEB1FF0C7F34,GBP,2
443330000000,448456000000,16/08/2016,15:29:36,236,0.215,CF869C4CD7C02E726A80540521F30718A,GBP,2
441617000000,447917000000,23/08/2016,12:28:37,345,0.049,C68502E5373D9027502CCA11BE5B8D369,GBP,1
441703000000,447469000000,23/08/2016,12:22:52,4,0.001,C1D02B70AC2F06EBF15F7FA0EB480E0F9,GBP,2
441773000000,447493000000,23/08/2016,12:24:20,2,0.001,CEE557C30F48B623CFD3F1F0843D50662,GBP,1
441753000000,447836000000,23/08/2016,12:23:09,381,0.054,C228BC2A9AF56C514887C3AE3BBB28BB6,GBP,2
441549000000,447874000000,22/08/2016,17:18:43,57,0.009,CABAA018AB71AE248354BBAB2C11E3F41,GBP,1
447885000000,447851000000,23/08/2016,09:07:47,41,0.006,C82F2CBF4E9C75B727E3F8081C5024DC4,GBP,2
441623000000,447868000000,23/08/2016,11:43:42,53,0.008,CEF4661732EC8A713955854492B82D514,GBP,1
443330000000,447828000000,23/08/2016,11:43:47,6,0.001,C1C22833AE9EA4D6DF463A1BD5993374D,GBP,2
441254000000,447825000000,23/08/2016,12:21:00,81,0.012,CCB9DBB1F5C9FD34A211265078559E017,GBP,0
441760000000,447748000000,23/08/2016,12:21:59,45,0.007,C1F80C07F2EF26DEC0DF3C8F99FA22A27,GBP,2
441275000000,447867000000,23/08/2016,12:22:03,379,0.054,C9EBF141522F07305743441833D0CC0D7,GBP,2
441207000000,447888000000,23/08/2016,12:22:15,61,0.009,CE5ECEB4E58CD16246A0841662EF1E274,GBP,2
441904000000,447788000000,23/08/2016,12:22:16,514,0.073,C21BE2748E0DD46E8BF10DC50DB5B17F0,GBP,2
442033000000,447823000000,23/08/2016,12:22:20,27,0.004,CA0E6E37709E76A40691CD9C8978AA0D4,GBP,1
442382000000,447771000000,23/08/2016,12:19:34,93,0.014,C4CEE156F79485EE9CDCADFF471A19825,GBP,2
443330000000,447880000000,23/08/2016,12:25:35,49,0.007,CE906B2B7AA7325F1C890C2F6D9A2D593,GBP,2
441618000000,447767000000,23/08/2016,12:25:56,32,0.005,C90F502C8C7FAAB7BCE17C68371CCD389,GBP,1
441933000000,447890000000,22/08/2016,17:19:14,18,0.003,C5D90F14825BAB614EA97AB8BBCA25E68,GBP,1
441754000000,447716000000,22/08/2016,17:19:09,51,0.008,C029C0B17630B98B65C31F67EE2407206,GBP,0
441413000000,447713000000,22/08/2016,17:19:11,33,0.005,C9C0EB35061FF888968DF7A020491C3CB,GBP,2
441377000000,447541000000,23/08/2016,09:04:28,3,0.001,C934C46290EE1499C566C705A79030A40,GBP,2
441612000000,447715000000,23/08/2016,09:02:01,11,0.002,C218E77502E02DA6D0E2F91753859AA7C,GBP,1
442036000000,447802000000,23/08/2016,09:04:59,41,0.006,C9B550ECE7C84EC4CECF6FB44EFC3196C,GBP,2
442075000000,447824000000,23/08/2016,12:09:00,5,0.001,C166EF1B917A62956E0FE7BE9E1E24795,GBP,1
443330000000,447585000000,23/08/2016,12:12:12,134,0.019,CD5641F7CD9E0D1DA4ED556F1034BCA92,GBP,2
441612000000,447786000000,23/08/2016,12:12:09,104,0.015,CA655266DC427BB65B4D1F0F9E51EE9A3,GBP,2
442074000000,447789000000,23/08/2016,12:12:06,101,0.015,C1ECF51C8873907880CE3E848FB149F69,GBP,2
447484000000,447465000000,23/08/2016,12:12:06,4,0.001,CABA9BB02BE955A13689144CE37BDAD2D,GBP,1
443330000000,447740000000,23/08/2016,09:06:18,4,0.001,C0234A9DFAA6597F844906D4652C4F582,GBP,2
441212000000,447764000000,23/08/2016,09:06:21,187,0.027,C41B53F3FFB0F586E25F1A71F7BC9AB95,GBP,2
441270000000,447917000000,23/08/2016,12:11:59,171,0.025,C961AFE781E9889C9C3B8ED231FBD259B,GBP,1
442031000000,447585000000,23/08/2016,12:08:30,62,0.009,CB1AF46A48EB419C0F9DCCE0790F1299F,GBP,2
441206000000,447826000000,23/08/2016,12:05:58,41,0.006,CB11BAD176FE051BF824AFB105A205C89,GBP,1
441256000000,447769000000,23/08/2016,12:09:00,417,0.06,CCE15082B07743B4ED05FE29BCD18B39F,GBP,1
441215000000,447956000000,23/08/2016,09:01:46,128,0.019,C5B42CC00ABF5C44C80519757A2090BFC,GBP,2
441784000000,447851000000,23/08/2016,09:07:49,6,0.001,C443628BE6FE25F975D32B1748D63FA92,GBP,2
441751000000,447781000000,23/08/2016,11:48:22,39,0.006,C8FD55498E25A41D2C1F9E726508719B6,GBP,2
441626000000,447881000000,23/08/2016,11:48:22,38,0.006,C9232201229A944BB508D58B3541F87F1,GBP,1
442038000000,447340000000,23/08/2016,11:48:14,25,0.004,CEC6B4D23429127B8DB93DB86C140D981,GBP,2
442074000000,448456000000,15/08/2016,17:34:06,7,0.007,CE58EB369291AC7E59A41FEB3446DE15D,GBP,1
441914000000,448457000000,15/08/2016,17:06:09,11,0.011,C1A99C415C1E6B26F37E77DF9C619CB42,GBP,1
441419000000,447776000000,23/08/2016,12:17:28,32,0.005,C5C5ED03F8AD24270DCB6BEF4A8826051,GBP,2
442075000000,447769000000,23/08/2016,12:14:45,43,0.007,C2C4A2A0B9878859F430C1029AB48B546,GBP,1
447888000000,447834000000,23/08/2016,07:57:19,42,0.006,C2C6CC1C7CBAE5A2E26CDF1FDE509A270,GBP,2
441925000000,447912000000,22/08/2016,18:03:59,48,0.007,CCDE0094BDF02DB3A61707423594F8367,GBP,1
447957000000,447933000000,23/08/2016,08:25:08,3,0.001,C5CC9E55C828224DB582826E262E962DA,GBP,1
441787000000,447821000000,23/08/2016,08:25:08,40,0.006,C65B50611BC5503302AD67A3EC6F294A7,GBP,2
442084000000,447917000000,23/08/2016,12:16:46,20,0.003,C99DF8BDAE6F38C4BE7C0596ECA182CDD,GBP,2
447818000000,447867000000,23/08/2016,12:20:42,6,0.001,C62C1F037D298F79D83485180810519DC,GBP,1
442078000000,447980000000,23/08/2016,12:19:43,864,0.123,C143DD35FD14631C0F75C8DA4C39C7C07,GBP,2
441745000000,447557000000,23/08/2016,12:33:01,5,0.001,CF11013ECDD901A05FA0FEFCED2DD5F59,GBP,2
,447824000000,23/08/2016,12:33:07,26,0.004,CA9117E3EA93927218D4DF9314B210264,GBP,1
441745000000,448456000000,15/08/2016,17:28:46,16,0.015,C0CADE4794C111AD8B963BB1A387AA664,GBP,1
441245000000,448456000000,15/08/2016,17:37:04,136,0.124,C8A6646D38BBFA477CF83AA10D48832C0,GBP,1
447748000000,447910000000,23/08/2016,12:32:59,100,0.015,C6987DFF2E032E313087FFD3816CE74A3,GBP,1
441916000000,447918000000,23/08/2016,11:45:34,329,0.047,C5246E2BB7A4F4C62DE161E8477F5F1A8,GBP,1
442088000000,447888000000,23/08/2016,11:45:42,29,0.005,CC457D3AC67AE99335F1799D0D38C699E,GBP,2
441355000000,447795000000,23/08/2016,11:45:47,59,0.009,C01BA5A2294B3B6C7A7E1242F1C3E650A,GBP,1
441905000000,447831000000,23/08/2016,12:57:42,381,0.054,C8EB454DF96526EA2E6C726F708AB19CE,GBP,1
441915000000,447558000000,23/08/2016,12:59:03,194,0.028,CAA2BCDD6AADEF2AF86EE6A75BCCFEDC4,GBP,1
441315000000,447880000000,23/08/2016,12:59:02,94,0.014,CE85D8D1F743A314DE858AC13F7361495,GBP,1
441159000000,447921000000,23/08/2016,12:59:31,94,0.014,C388CCE3773109747F1187332C1B5407A,GBP,2
441444000000,447736000000,23/08/2016,09:11:13,14,0.003,C3AE70D041129DF2F4B2740CC91BA5050,GBP,1
441229000000,447725000000,23/08/2016,09:12:35,211,0.031,CD1E4B0DB7D600FB523276381FADD40AE,GBP,1
441283000000,447759000000,23/08/2016,09:08:21,32,0.005,C383BD8D8725FAC7408F8BA49DBFED9B0,GBP,2
441327000000,448456000000,16/08/2016,09:17:56,233,0.213,C2C70060EE19B39F670991EDCDEFC7A34,GBP,2
443452000000,448452000000,16/08/2016,09:36:12,112,0.102,CC10210A660C82E1C80C717CB670E8509,GBP,2
441637000000,448456000000,16/08/2016,09:14:44,227,0.207,C999664ABABB94E6001C20BD5BAD899CF,GBP,2
441914000000,448457000000,16/08/2016,09:30:29,217,0.198,CBA446394AC2CC42706AB28FDC9F7075A,GBP,2
441273000000,448456000000,16/08/2016,09:47:13,170,0.155,C4578094BB47F1567B55F67A866ADF814,GBP,2
441783000000,448456000000,16/08/2016,09:37:56,49,0.045,C959842BAF5E7669EDD348519E71A59ED,GBP,1
441612000000,447469000000,23/08/2016,12:59:20,18,0.003,CCE69EA2EA2F630410A14F756C5831138,GBP,1
443330000000,447826000000,23/08/2016,12:59:25,1144,0.163,CDEBF6972CE182467F8121EFCCB541365,GBP,1
441754000000,447880000000,23/08/2016,12:55:15,59,0.009,C9A133EF16F38AA378E1218B8A8252AEA,GBP,1
447972000000,447825000000,23/08/2016,12:26:45,48,0.007,C694C2122C70318C9C15F587527F42615,GBP,2
442087000000,447868000000,23/08/2016,11:51:12,87,0.013,CDE1E47ECE98DDC08DAC25F73E92834C0,GBP,2
441826000000,447444000000,23/08/2016,12:41:32,368,0.053,C093DD9F2BE281146818140A1722254CF,GBP,2
443330000000,447879000000,23/08/2016,11:32:17,45,0.007,C1B4F85B078E3B6996B8FD34389016E10,GBP,2
441132000000,447760000000,23/08/2016,11:48:48,80,0.012,C4FC4BB4D3C7D94E3636B1D3CD174B367,GBP,1
441761000000,447796000000,23/08/2016,12:08:25,106,0.016,CFAEC326172A1D8EAEE16D870E69C5B9A,GBP,2
441335000000,447917000000,23/08/2016,12:10:53,7,0.001,C6B67E2BD504C7FEF3D0C3186F232BE0C,GBP,2
442079000000,447834000000,23/08/2016,09:14:35,24,0.004,C5DF16F4A41D60974B87F515E3BB3FF61,GBP,2
441733000000,447725000000,23/08/2016,09:14:37,72,0.011,CAE884CDCAAE77697EA5048029563474E,GBP,1
442036000000,447882000000,23/08/2016,13:11:35,262,0.038,C3F87A9DBA0741D98943BD69A90381B1C,GBP,1
441772000000,447901000000,23/08/2016,13:10:12,17,0.003,CC09FDC07BFD5D16742DD4794AD270FAB,GBP,2
441622000000,447825000000,23/08/2016,13:10:20,40,0.006,C5F278ACD48BF04006D269CB40FE3265F,GBP,1
443330000000,447881000000,23/08/2016,13:10:29,1,0.001,C0507FA328415F1EDF5D5DDDC2CD9823D,GBP,1
441642000000,447468000000,23/08/2016,12:47:12,10,0.002,CA2130B9962F94780026E6461A5045BA7,GBP,2
441274000000,447886000000,22/08/2016,19:29:09,9,0.002,C02F9D7A62505EF742B3D5E06B9D17EAD,GBP,1
441615000000,447585000000,23/08/2016,13:10:33,126,0.018,C798B0E09E6B5AC863E04ADE7C3E6A580,GBP,2
447801000000,447781000000,23/08/2016,13:10:36,55,0.008,C6368DF1C4CAA09627DF96E56C43033F1,GBP,2
442083000000,447828000000,23/08/2016,13:14:00,65,0.01,C8F118BC36E42F60ACDA2E92041E311E4,GBP,2
441515000000,447825000000,23/08/2016,12:48:37,41,0.006,C44F933ED595465C5A7C65CC8B5B086A1,GBP,1
441273000000,447770000000,23/08/2016,12:49:46,60,0.009,CD2E9B6772122B3AAC8B9D26307CFB322,GBP,2
442888000000,447554000000,23/08/2016,13:05:14,16,0.003,C86B1435DF7BE5842151D60E1CBAF6EB8,GBP,2
442038000000,447767000000,23/08/2016,12:05:25,1080,0.154,C6F4114B9AE69EA0DEFFDDDFAC7D6178A,GBP,2
442086000000,447772000000,23/08/2016,12:05:25,51,0.008,C9DB9A4F9A55B6831884FDB8F97AE29C2,GBP,2
441624000000,447828000000,23/08/2016,09:10:24,45,0.007,CD2D3143B3DDED6C65B4EF7F021BBAB22,GBP,2
441705000000,447585000000,23/08/2016,09:10:32,219,0.032,C4163CD2E438B9404D8242AFDD6A5175A,GBP,1
441893000000,447887000000,23/08/2016,09:07:22,26,0.004,C8C9894B837967F006A207171017B4AFB,GBP,1
441256000000,447788000000,23/08/2016,09:07:29,29,0.005,C5503EB5FB6C291B87C6ADDEC220DC87A,GBP,2
442079000000,447558000000,23/08/2016,09:07:26,53,0.008,C5A3E5282289A1813F1127162698EC639,GBP,2
441904000000,447543000000,22/08/2016,17:19:46,1275,0.183,C77EA7CF60E85A3CB3B01B6F463FE6FEB,GBP,1
443330000000,447715000000,22/08/2016,17:14:03,604,0.087,C586529B90B718C913C5A6092B23F4BE8,GBP,2
447854000000,447937000000,22/08/2016,17:19:52,6,0.001,C9E2804A1428A1FA13D93E72B25CB586A,GBP,1
441480000000,447877000000,23/08/2016,13:17:17,68,0.01,CBE7367618CE385B70AFA2072656314A6,GBP,2
441283000000,447828000000,23/08/2016,13:15:40,121,0.018,CE4B2CE65537DC8267BCAD333FDBA12C1,GBP,1
441733000000,447888000000,23/08/2016,13:19:07,184,0.027,C0C857992B0C47EA50AFDF59C780407F1,GBP,1
441593000000,447584000000,23/08/2016,13:15:18,59,0.009,C3D4FD1715F8E9E559EEAFFCCB295E044,GBP,1
441525000000,447715000000,22/08/2016,17:14:19,4,0.001,C0E4A661AA6DCFC4DE30A075997D7AD13,GBP,2
443330000000,447979000000,23/08/2016,13:55:07,227,0.033,C618D63E7C3EB9592D1B6023EFA06C901,GBP,1
443330000000,447772000000,23/08/2016,13:11:43,12,0.002,CBF786EA785C0275B4DF83D5FC8DB96BE,GBP,2
442033000000,447867000000,23/08/2016,13:11:45,39,0.006,CB4194EABCB388D998B5B0A6EEC65421E,GBP,1
441203000000,447719000000,22/08/2016,19:54:35,52,0.008,C85522AB23F986E2AC3922E6C8D7FA120,GBP,1
,447783000000,22/08/2016,19:54:44,228,0.032,C29D04270C0817BEB55185F4312140BE3,GBP,1
441190000000,447787000000,23/08/2016,13:11:53,3,0.001,C44861A67FE69059E8A1B04EA1927BD78,GBP,1
441323000000,447828000000,23/08/2016,14:17:53,38,0.006,CEC0D28F74ADC35E46F66CA53393D6023,GBP,1
443330000000,447772000000,23/08/2016,14:18:00,758,0.108,C3BD66EEC8740BB9537886A2BE850CF9C,GBP,2
441614000000,447775000000,23/08/2016,14:14:30,35,0.005,CB579DAB9F6DFD7DE125BD0221E1B9344,GBP,2
443330000000,447526000000,22/08/2016,17:11:46,45,0.007,CA2BD003C8A3FC5180E36F20C0566DB21,GBP,2
443330000000,447937000000,22/08/2016,17:11:47,4,0.001,C447C2FF413870D33BF1D860580F8E8A6,GBP,2
441933000000,447861000000,22/08/2016,17:01:01,214,0.031,CACFE8BD7B0061BE8D297C2E0CD7E0724,GBP,2
441605000000,447880000000,23/08/2016,14:14:27,22,0.004,C1072E2B849B99D0E9D14560C95706938,GBP,1
441253000000,447771000000,23/08/2016,14:15:09,24,0.004,C304DF943788728D3D9B3423D248B58D5,GBP,2
441132000000,448457000000,17/08/2016,13:44:45,75,0.069,C9644E114344DB9D74E46766850E750EC,GBP,2
441612000000,447868000000,23/08/2016,13:45:12,26,0.004,C58BF30177E16C95A6EE9AD841D2FF7BB,GBP,2
443330000000,447881000000,23/08/2016,13:44:23,152,0.022,C5C64DFDC0F9092B09A1914A31B241AC8,GBP,2
442084000000,447909000000,23/08/2016,13:44:16,5,0.001,CD71C80D4571F5553C8ABF8E2DCF78D61,GBP,2
442087000000,447786000000,23/08/2016,13:44:16,8,0.002,CDAA8E9C2D74B2DC669008E77C3468041,GBP,1
447803000000,447825000000,23/08/2016,13:25:46,145,0.021,CABEA901269D7C33969540BB3AAB38E7B,GBP,1
441614000000,447494000000,23/08/2016,13:27:07,181,0.026,C8BD3F5B7EB7331C6D12E5C146B00E7F8,GBP,1
441618000000,447738000000,22/08/2016,17:27:53,128,0.019,C339EA0904209FFB9B93B061EFD3D3A79,GBP,1
441913000000,447712000000,22/08/2016,17:02:05,44,0.007,C0BE382BF1EB3498B7E0AACD630E5BB85,GBP,2
441257000000,447771000000,23/08/2016,13:26:59,177,0.026,C2CFCA40CD0863AD77EE669DC500B7028,GBP,1
441207000000,447771000000,23/08/2016,13:30:17,177,0.026,C66F18A6BEC4489FD40093753261F27FC,GBP,1
441134000000,447774000000,23/08/2016,13:30:17,212,0.031,CF63E718988921ADB7D9E56E98C3C4AE5,GBP,1
441480000000,447788000000,23/08/2016,12:40:51,95,0.014,C1275DF85FACACFE12A704B8778DA4EA3,GBP,2
442078000000,447802000000,22/08/2016,19:19:52,138,0.02,C0242C5D8E6D1AF030AF7C3EEF3F7F73E,GBP,2
441416000000,447519000000,22/08/2016,16:31:43,14,0.003,C03818DEA818E3E85C0CE51BB3257F515,GBP,1
441783000000,447742000000,22/08/2016,16:31:40,467,0.067,CDBF065B4D0A248E7E3E7D9E3F5148E15,GBP,2
441485000000,447917000000,23/08/2016,13:33:59,20,0.003,CEF3777AA7648F41AC5EF48594CFB56D5,GBP,2
443330000000,447786000000,23/08/2016,13:33:47,191,0.028,CE50D98C90BBFEBF4BCF8322488655062,GBP,1
441333000000,447884000000,23/08/2016,13:51:01,43,0.007,C5A7230EC51A254D4CA28707F7A30893C,GBP,1
441373000000,447919000000,23/08/2016,13:51:41,34,0.005,C41A2D80E167E3DCF08CEE53331CFD71A,GBP,2
441317000000,447588000000,23/08/2016,13:51:44,49,0.007,C2398BF7B511185C70DB1F8B5ED52DB48,GBP,2
441537000000,447884000000,23/08/2016,13:34:10,151,0.022,CFF9C02E6167EAD3A1D4D1FE4992CD1F9,GBP,1
443330000000,447880000000,23/08/2016,13:34:18,388,0.055,C5308071D81D0DC2B1625E45230F25078,GBP,2
441274000000,448456000000,17/08/2016,13:38:04,137,0.125,CC6C5703C6A1A414E62A0F225611A8202,GBP,2
441218000000,448453000000,17/08/2016,13:06:57,101,0.092,CC14CA4655CB166120F1B27A6CB730538,GBP,1
441443000000,447767000000,23/08/2016,13:34:11,114,0.017,CA9BEBD464C57764AC130E1E77FB8BE58,GBP,2
441926000000,447921000000,23/08/2016,13:33:15,33,0.005,C47C80BDEE06E1190AD7847792B6D0987,GBP,1
447787000000,447721000000,22/08/2016,20:31:51,33,0.005,C64829CE1E48A8AB88A330F6F2A58267C,GBP,1
447464000000,447710000000,22/08/2016,21:16:57,39,0.006,CAD99D995257E0D99F63915D984B3995E,GBP,2
442089000000,448456000000,17/08/2016,11:38:24,625,0.57,C59423F2D853AE897597203D2F47EECC6,GBP,1
441377000000,448456000000,17/08/2016,11:17:02,112,0.102,C8844FE5E4E197AE4F35C1A3DDAE59641,GBP,1
441333000000,448457000000,17/08/2016,11:43:02,137,0.125,C3BF71CD54CDABE683976EB924DFB825F,GBP,2
442036000000,448456000000,17/08/2016,10:37:02,12,0.011,C928E3727DCB9BB890A3B9FDD1EB8F97C,GBP,2
441844000000,448457000000,17/08/2016,10:19:40,63,0.058,C10FBFC0CA5EBF6818D0D5AD40A5C7EE7,GBP,2
442477000000,448457000000,17/08/2016,10:37:58,54,0.05,C046A36B70AD7FC7CE9E6B38E61762F5F,GBP,2
441253000000,448708000000,17/08/2016,10:37:34,68,0.062,C3B2E188B7F4B1A1744D19F51A99F0A60,GBP,2
443330000000,447868000000,23/08/2016,13:30:03,34,0.005,CB5CA4C0818B6B8B7711B565FD01D2D23,GBP,2
441706000000,447919000000,23/08/2016,13:29:51,45,0.007,C55F4876A7BF49A69B552167858040544,GBP,2
441630000000,447776000000,23/08/2016,13:32:55,5,0.001,C6DD73DB28D06FEDDECB3C15C2D76967D,GBP,2
441926000000,447739000000,22/08/2016,16:33:52,12,0.002,CA23EDDA24E1EE307A762FA59690E7A0E,GBP,2
447529000000,447704000000,22/08/2016,17:07:23,25,0.004,CA9B9CAFBDBD806FEBB91ABD0AADE6F6D,GBP,2
443330000000,447731000000,22/08/2016,17:07:24,59,0.009,C205156AE3D19C98FB82E6D2E02F6169F,GBP,2
442896000000,447753000000,22/08/2016,17:41:55,46,0.007,C535F230818E7903CB9519AFE3AF46BCA,GBP,2
441734000000,447752000000,22/08/2016,17:42:30,242,0.035,C8A7D2AD71225584F58F809DABA91D4B0,GBP,1
441612000000,448456000000,17/08/2016,10:14:26,101,0.092,C4807272BD14DC81E0B07E4E69F79573D,GBP,2
441485000000,448457000000,17/08/2016,10:46:43,19,0.018,C43ADD5869ACC21DA3104F43E2F85C516,GBP,2
441278000000,448456000000,17/08/2016,10:24:22,1205,1.098,C0491AF906595FFE592CDA85C0E16FF2B,GBP,1
441915000000,448701000000,17/08/2016,10:24:30,49,0.045,CEF180E8042AEF2AB9C53664DD0EFB89D,GBP,1
441826000000,447990000000,23/08/2016,13:33:07,4,0.001,C76B0E1B3382F37DCCB1C6EB0ED32194C,GBP,1
442075000000,447760000000,23/08/2016,13:34:03,21,0.003,C3CB210007A98C69470D12B410990C148,GBP,2
441612000000,447557000000,23/08/2016,13:25:58,5,0.001,CC0D46E92EB4CB3F8C627C79122ABB089,GBP,1
441257000000,447825000000,23/08/2016,13:26:02,38,0.006,C144F9ED9FA2CAC334F6A75419F7D6229,GBP,1
441377000000,447827000000,23/08/2016,13:26:11,1460,0.207,C4198567E29AFADC784FB1E81E2C546B6,GBP,2
441216000000,447836000000,23/08/2016,13:25:54,66,0.01,CF76EF47964B064D23F5EAF7B810C09C6,GBP,1
442072000000,447910000000,23/08/2016,13:25:53,53,0.008,CF9B60667F61921D9AE9AF819697EC996,GBP,1
443330000000,447767000000,23/08/2016,13:25:50,32,0.005,C5AAB7E410F18B0AC3CDFF71F05EF8CFC,GBP,1
441333000000,447772000000,23/08/2016,13:26:24,4,0.001,C5F447BC6D3E139B5A41B76D9F105EA37,GBP,2
441536000000,447769000000,23/08/2016,13:29:32,2,0.001,C3B3EE8BE8F394A8408151F3EEF028189,GBP,1
441333000000,447772000000,23/08/2016,13:29:33,4,0.001,C17DB8132D749EBB719CB7E171469EE99,GBP,1
441495000000,447501000000,23/08/2016,13:26:25,33,0.005,CA83D6674B56507C5E57AEB7BF84A4C49,GBP,2
441523000000,447790000000,23/08/2016,13:26:15,578,0.082,CAE403378ECB42167188431DA75A1F194,GBP,1
441783000000,447833000000,23/08/2016,13:26:17,33,0.005,C1700C33E120A853120C452B077679899,GBP,2
441653000000,447868000000,23/08/2016,12:47:51,202,0.029,C3C250CA10C5637E071D0990E3346AB90,GBP,2
442476000000,447500000000,23/08/2016,12:56:43,34,0.005,C036132F959091BCBA75F9E5E7986797F,GBP,2
441507000000,447786000000,23/08/2016,12:54:05,313,0.045,CF4608EE5CB077529069A3213F02FF32B,GBP,2
441698000000,448456000000,17/08/2016,09:42:41,499,0.455,CF310646968DADBD0169ED6847A882D6E,GBP,2
441414000000,448456000000,17/08/2016,09:35:22,250,0.228,CDACD2621313D5263592C2B02C7F117BC,GBP,1
441377000000,447786000000,23/08/2016,12:50:12,164,0.024,C47FB354BD57429FB97110152D60DE53D,GBP,1
441244000000,447884000000,23/08/2016,12:27:20,1,0.001,C44C27CA6AD3E554C0CA00FC0CCD2B255,GBP,1
441615000000,448450000000,17/08/2016,08:48:03,6,0.006,C6B0E3083C5D7C9C5E070926484E105B5,GBP,1
441963000000,448456000000,17/08/2016,09:03:18,25,0.023,C466DBBDB2A6E9609D1C084CF293E5FBD,GBP,1
442036000000,448456000000,17/08/2016,09:16:27,16,0.015,CD25B724D9BDA3142231482DADE99D6F3,GBP,1
441443000000,447795000000,23/08/2016,13:14:28,10,0.002,CAA0850436603EF0318F896E1209F5725,GBP,2
447804000000,447867000000,23/08/2016,13:14:26,64,0.01,C5DC026CCAE728707E82CB030DA59AE08,GBP,2
442085000000,447769000000,23/08/2016,11:50:50,73,0.011,C0425B40F57D906DF80E1E9FFF9626B16,GBP,1
441924000000,447834000000,23/08/2016,12:44:10,24,0.004,C9DB653150137B75ADC632A55D1E0AF8C,GBP,1
441273000000,447913000000,22/08/2016,17:08:17,66,0.01,C538FD17EA8A258B6216061F6DDBAF7BF,GBP,1
353449000000,447521000000,22/08/2016,17:06:17,11,0.002,CD7ABD403A570DECE33AAB5FEBA6A8643,GBP,2
441524000000,447591000000,22/08/2016,16:38:36,58,0.009,C689529E1FC0392E40442D75260358B3B,GBP,1
441784000000,447710000000,22/08/2016,16:38:43,144,0.021,C4B3498F4845840B6F481048C1E243A74,GBP,1
447710000000,447703000000,22/08/2016,17:06:27,8,0.002,C4FC7242D42BD61FCA5A23BEB92AB8D42,GBP,2
441617000000,447709000000,22/08/2016,22:01:42,36,0.006,C892F3B5B9C7F5001D9E048B551373946,GBP,2
441243000000,447743000000,22/08/2016,17:08:22,888,0.128,C5D107FAA34DA3EF9781D75BF0C424712,GBP,2
441913000000,447719000000,22/08/2016,17:06:34,22,0.004,C37A8ECFA4E3F9534AEE0D5E03A6AA9D9,GBP,2
442073000000,447469000000,23/08/2016,12:44:10,205,0.03,C08C650BAA01B10806A53B0D9B3428E8A,GBP,1
441906000000,447776000000,23/08/2016,12:31:29,202,0.029,C3DEF7C574C24E2D220BE54C32EC3BCAB,GBP,1
441205000000,447718000000,23/08/2016,12:28:41,206,0.03,CC36DA46B5B0B411E8D68BE99902DBC98,GBP,2
441696000000,447786000000,23/08/2016,12:41:08,76,0.011,C082C08AA7DAD243D4FC47049F85CCA75,GBP,1
442030000000,447788000000,23/08/2016,13:48:45,74,0.011,CEDEB3B871A8CB5C90CD1110CDD2253B7,GBP,2
441914000000,447768000000,23/08/2016,13:52:02,28,0.004,C902D52B328CD136EAC2874C76F5E6E41,GBP,1
441224000000,447769000000,23/08/2016,13:52:03,33,0.005,C4CC0A9A351319D5D073E2F3B2D06741A,GBP,2
442073000000,448458000000,17/08/2016,14:43:12,769,0.701,C93A2C26C5EEB0A135CA4CE5D0C0F21DB,GBP,2
441906000000,448459000000,17/08/2016,14:54:55,76,0.07,CB79B5A557888015E4F772D0C9C023056,GBP,1
443330000000,448456000000,16/08/2016,17:52:04,47,0.043,CBB14FD6A928C01B5F494C8C5F15BE7C9,GBP,1
441424000000,448456000000,17/08/2016,08:20:55,23,0.021,CEC062999435CF6BCFA3B3824A31DC3DB,GBP,1
,448439000000,16/08/2016,18:38:43,152,0.139,CAC67B83D30A87118D90D9E3966C54043,GBP,1
447911000000,448439000000,16/08/2016,18:37:06,6,0.006,C15E4D10FAAD38E3EE1E8DF37002A875B,GBP,2
447483000000,448439000000,16/08/2016,19:16:45,13,0.012,CD51C8A242B21AD5DDA98D8B8A2AF3296,GBP,2
442038000000,447787000000,23/08/2016,13:44:46,31,0.005,C40FD72A7BB90099AD54422AFD4E141E1,GBP,2
441618000000,447790000000,23/08/2016,13:44:47,5,0.001,C67AA09D2E09D04E5F8E6FD8CB0647567,GBP,1
,447909000000,23/08/2016,13:45:48,5,0.001,C3AD77D8CDDA4306615AEA1967B85AA0A,GBP,1
441536000000,447769000000,23/08/2016,13:48:11,2,0.001,C94776274F89C01E8B587C0BCE885D4B2,GBP,2
441202000000,448458000000,16/08/2016,19:17:00,53,0.049,C323976D615B07C3189B5877580B28EDB,GBP,1
441377000000,448456000000,16/08/2016,17:23:16,15,0.014,CF26DC38C487E19E915DE9562F2D85BBF,GBP,1
443330000000,448456000000,16/08/2016,17:31:05,57,0.052,C8808F3385A7C68B8443898BBFEBD05C6,GBP,1
441473000000,447917000000,23/08/2016,12:26:23,46,0.007,C853C0F75F125CF4FD319340C7F5426D4,GBP,2
441253000000,447882000000,23/08/2016,12:26:19,49,0.007,CB2DD4F54C79B84924C6EAF46D5EEFD3E,GBP,2
443330000000,448450000000,16/08/2016,15:31:03,273,0.249,CD55B701129B232A15F068A6B0F444962,GBP,2
